"92";"Hay mas gente por el suelo en este mundial que en la guerra de Ucrania #Qatar2022 #teatreros #odioeternoalfutbolmoderno"  
"93";"De la guerra en Ucrania a la COP27: un planeta en peligro #EnLaFrontera https://t.co/KFmpt1noNC a través de @YouTube"  
"94";"Asesinar a prisioneros desarmados es un crimen de guerra gravísimo. Si Ucrania lo ha hecho, y hay vídeos muy sangrientos que lo muestran, deben investigarse y castigar a los perpetradores cuanto antes"  
"95";"@_albertista_ Ninguna, apuesto fuertemente a qué la Guerra Rusia/Ucrania escale a un evento termonuclear y no quede absolutamente nadaaaaa."  
"96";"@PresidenciaCuba @DiazCanelB Conversando de los muertos en la guerra de Ucrania"  
"97";"Como subrayan los parlamentarios, el asesinato de prisioneros de guerra ""es una flagrante violación por parte de Ucrania del derecho internacional humanitario"". https://t.co/iDiuUx6Anf"  
"98";"@gaditurbo Partiendo que dice que ""de cabo primero pasa a capitán"", cuando lo que dicen en todos los sitios es que es teniente...  Además, al entrar en un ejército de otro país (en guerra) entiendo que los ascensos no irán por el conducto habitual. Pero está en Ucrania matando rusos, no?"  
"99";"@shelaguia Y a este dueño de Rusia cuando lo llevan a juicio sobre los crímenes de guerra que a cometido con Ucrania, y por enviar a jóvenes Rusos a esta guerra que no han tenido ningún entrenamiento se volvió loco, merece cadena perpetua"  
"100";"@AnabelAlonso_of Tranquila solo son unos 20 tarados. Aquí la izquierda en bloque y el 80% de la derecha creen que el cambio climático nos va a destruir y que si estás a 19 grados en invierno vas a ganar la guerra en Ucrania estamos infinitamente peor."  
"101";"Zelenski, convencido de que su país ""superará todo"" y ""sobrevivirá"" hasta poder celebrar ""el Día de la Victoria"" en un Kiev y una Ucrania ""en paz"" https://t.co/xmBbipA2j3 #Directo https://t.co/o9o9xDDXmk"  
"102";"“Debemos intentar crecer con la guerra de Ucrania y convivir con ella"".  Contamos con Santiago Carbó, Catedrático de Economía de la Universidad de Valencia y Director del Área Financiera y Digitalización de Funcas.  #ucraniarusia #crisisucrania #ucrania  https://t.co/vnjZLBSj6e https://t.co/ChLWd1AyvW"  
"103";"@RGarciaLorca Debe ser por eso que la Aprobación de Bóric está cayendo. O será por la guerra en Ucrania?? https://t.co/7Fi2VE1JM9"  
"104";"¿Qué ha pasado en la COP27? Los débiles exigen dinero, pero la guerra de Ucrania pesa más que el clima. La Cumbre del Clima acuerda compensar a los vulnerables, pero es incapaz de pedir el abandono del gas o el petróleo. https://t.co/44y51IQo8v"  
"105";"@acidolirico1 El mundo viendo a 22 millonarios pateando una pelotita en juegos arreglados mientras sigue la guerra Rusia/Ucrania, Who care. Mientras las ovejas les dio por dar vueltas, who care. Mientras en Qatar las mujeres y los gays son  menos que basura, who care. Waka Waka."  
"106";"@liusivaya Hay que prepararse para el frío invierno ucraniano, España ya hizo su envío para que los soldados ucranianos estén bien equipados <U+263A><U+FE0F><U+0001F44F><U+0001F44F><U+0001F44F> https://t.co/59j3rTz72U"  
"107";"La doble moral de los europeos en Qatar y en la guerra de Ucrania...dan cada día más miedo"  
"108";"¿En qué términos debería finalizar la guerra en Ucrania? https://t.co/J3lt44CUcI"  
"109";"Las cifras de la invasión rusa a Ucrania: más de 8.300 civiles muertos, 11 mil heridos y 45 mil crímenes de guerra https://t.co/94wpdFJ2aH"  
"110";"El país más expuesto a las consecuencias de la guerra en Ucrania gana peso en el tablero político europeo. Los choques entre Bruselas y Varsovia por las vulneraciones del Estado de Derecho han quedado en un segundo plano:  #ISPE  https://t.co/kuyTsUzEWe"  
"111";"<U+0001F5E3><U+FE0F>Carlos de Cos asegura que la guerra de Ucrania ha provocado una compra masiva de material  <U+0001F5E8><U+FE0F>Destaca que a una empresa como Fecsa ""nos ha barrido del mapa durante tres o cuatro años""  <U+0001F4FA>Síguelo en directo<U+0001F447> https://t.co/mA0EsF1aEL https://t.co/MA0jYo6jig"  
"112";"<U+0001F1F7><U+0001F1FA>Opinión | El régimen de extrema derecha de Putin tiene su base en la defensa de una identidad rusa eurasiática tradicionalista y excluyente.  Por Yolanda Guío Cerezo en El blog de las socias https://t.co/9aPcaN60UY"  
