"111";"Principales consecuencias de la reforma del delito de sedición. Hoy en nuestro blog... <U+0001F449> https://t.co/piETEp7mVG #sedicion #queipoyriego #proces" 
"112";"Comparto el manifiesto contra la reforma de los delitos de sedición y de malversación q han firmado cuarenta entidades civiles, promovido por @redcyr  https://t.co/7FugVPp5L3 https://t.co/1withaBhVj" 
"113";"#Entrevista | Mientras se piensa su candidatura, el alcalde de Zaragoza Jorge Azcón hace una dura crítica del actual presidente de Aragón, el socialista Javier Lambán. También de Sánchez, contra el que arremete por la Ley del sí es sí y por la reforma del delito de sedición <U+0001F447> https://t.co/myElbkEV5b" 
"114";"@Fran_Guerrero82 No olvidamos nunca lo q papá Sánchez hace por sus hijos: blanquear terroristas, independentistas, excarcelar violadores, subir el IPC, educar a nuestros menores en materia sexual sin permiso paterno, abolir delito de sedición para permanecer poder.... #PSOEBandaCriminal" 
"115";"Estaba yo pensando… se pondrán igual de nerviosas en el Consejo de Ministros cuando los separatistas catalanes se beneficien de la reducción de pena del delito de sedición???" 
"116";".@AliciaGarcia_Av: “Va a ser triste ver al diputado socialista de #Ávila y a los de toda #CastillayLeón plegarse a las órdenes aberrantes de Sánchez y votar la reforma del delito de #sedición”.  https://t.co/jMzRJuGsbl" 
"117";"Tras el éxito de la ley a favor de delincuentes sexuales, viene la supresión del delito de sedición y la disminución del de malversación así todos los canallas favorecidos y contentos. Una gran obra del Felón y de su gobierno comunista para gloria de España." 
"118";"Se ha modificado el delito de sedición y se ha exhumado a Queipo de Llano, pero la cesta de la compra sigue sin bajar. ¿Creéis que modificando el delito de malversación bajarán por fin los precios? Yo no pierdo la fé." 
"119";"@JavierR67719642 Respecto ao outro, sigues co teu. Esa interpretación da horquilla é (pra min e moitos xuristas) inconstitucional, xa que entón a favorabilidade ao reo só lle aplicaría cando se despenalice algo.  E por poñer outro exemplo, por que cres que van modificar o delito de sedición?" 
"120";"@Pedro_Castro Excelente réflex, más teniendo en cuenta que el PSOE sin poner jueces afines a la izquierda ya ha logrado eliminar el delito por sedición, excarcelar violadores y ya está a punto de eliminar el delito por malversación….vamos, como tenga el poder absoluto de la CGPJ…" 
"121";"@MaraSoriano7 11 días con el delito de sedición y la malversación y secuestrado y robando el estado de derecho por el PSOE-Podemos golpistas y exterroristas y soltando a violadores con el “solo si es si”" 
"122";"El PSOE/PSC no está reformando el delito de sedición, lo suprime. El intento de golpe de estado q intentaron Puchi y Junqueras hoy sería solo un delito de desacato a los tribunales con penas ridículas. Todo a cambio a nada" 
"123";"LA VERDAD TRAS LA REFORMA DEL DELITO DE SEDICIÓN. https://t.co/HyLkSw1MVe a través de @YouTube" 
